PROVINCIA;NOMBRE;POB;AÑO;cod_mun
Ávila;Piedrahíta;1848;2016;05186
Ávila;Piedralaves;2130;2016;05187
Ávila;Poveda;47;2016;05188
Ávila;Poyales del Hoyo;556;2016;05189
Ávila;Pozanco;50;2016;05190
Ávila;Pradosegar;132;2016;05191
Ávila;Puerto Castilla;116;2016;05192
Ávila;Rasueros;201;2016;05193
Ávila;Riocabado;150;2016;05194
Ávila;Riofrío;224;2016;05195
Ávila;Rivilla de Barajas;58;2016;05196
Ávila;Salobral;107;2016;05197
Ávila;Salvadiós;77;2016;05198
Ávila;San Bartolomé de Béjar;41;2016;05199
Ávila;San Bartolomé de Corneja;48;2016;05200
Ávila;San Bartolomé de Pinares;581;2016;05201
Ávila;San Esteban de los Patos;36;2016;05206
Ávila;San Esteban de Zapardiel;40;2016;05208
Ávila;San Esteban del Valle;791;2016;05207
Ávila;San García de Ingelmos;85;2016;05209
Ávila;San Juan de Gredos;269;2016;05901
Ávila;San Juan de la Encinilla;89;2016;05210
Ávila;San Juan de la Nava;512;2016;05211
Ávila;San Juan del Molinillo;216;2016;05212
Ávila;San Juan del Olmo;104;2016;05213
Ávila;San Lorenzo de Tormes;41;2016;05214
Ávila;San Martín de la Vega del Alberche;177;2016;05215
Ávila;San Martín del Pimpollar;177;2016;05216
Ávila;San Miguel de Corneja;57;2016;05217
Ávila;San Miguel de Serrezuela;132;2016;05218
Ávila;San Pascual;43;2016;05219
Ávila;San Pedro del Arroyo;441;2016;05220
Ávila;San Vicente de Arévalo;185;2016;05231
Ávila;Sanchidrián;748;2016;05204
Ávila;Sanchorreja;85;2016;05205
Ávila;Santa Cruz de Pinares;147;2016;05222
Ávila;Santa Cruz del Valle;379;2016;05221
Ávila;Santa María de los Caballeros;79;2016;05226
Ávila;Santa María del Arroyo;111;2016;05224
Ávila;Santa María del Berrocal;382;2016;05225
Ávila;Santa María del Cubillo;313;2016;05902
Ávila;Santa María del Tiétar;483;2016;05227
Ávila;Santiago del Collado;179;2016;05228
Ávila;Santiago del Tormes;136;2016;05904
Ávila;Santo Domingo de las Posadas;88;2016;05229
Ávila;Santo Tomé de Zabarcos;69;2016;05230
Ávila;Serrada, La;117;2016;05232
Ávila;Serranillos;250;2016;05233
Ávila;Sigeres;46;2016;05234
Ávila;Sinlabajos;124;2016;05235
Ávila;Solana de Ávila;126;2016;05236
Ávila;Solana de Rioalmar;174;2016;05237
Ávila;Solosancho;885;2016;05238
Ávila;Sotalbo;232;2016;05239
Ávila;Sotillo de la Adrada;4621;2016;05240
Ávila;Tiemblo, El;4190;2016;05241
Ávila;Tiñosillos;797;2016;05242
Ávila;Tolbaños;86;2016;05243
Ávila;Tormellas;50;2016;05244
Ávila;Tornadizos de Ávila;435;2016;05245
Ávila;Torre, La;261;2016;05247
Ávila;Tórtoles;63;2016;05246
Ávila;Umbrías;113;2016;05249
Ávila;Vadillo de la Sierra;63;2016;05251
Ávila;Valdecasa;72;2016;05252
Ávila;Vega de Santa María;89;2016;05253
Ávila;Velayos;224;2016;05254
Ávila;Villaflor;122;2016;05256
Ávila;Villafranca de la Sierra;128;2016;05257
Ávila;Villanueva de Ávila;226;2016;05905
Ávila;Villanueva de Gómez;140;2016;05258
Ávila;Villanueva del Aceral;138;2016;05259
Ávila;Villanueva del Campillo;100;2016;05260
Ávila;Villar de Corneja;40;2016;05261
Ávila;Villarejo del Valle;391;2016;05262
Ávila;Villatoro;181;2016;05263
Ávila;Viñegra de Moraña;48;2016;05264
Ávila;Vita;84;2016;05265
Ávila;Zapardiel de la Cañada;98;2016;05266
Ávila;Zapardiel de la Ribera;114;2016;05267
Badajoz;Acedera;823;2016;06001
Badajoz;Aceuchal;5485;2016;06002
Badajoz;Ahillones;934;2016;06003
Badajoz;Alange;1915;2016;06004
Badajoz;Albuera, La;2031;2016;06005
Badajoz;Alburquerque;5436;2016;06006
Badajoz;Alconchel;1750;2016;06007
Badajoz;Alconera;756;2016;06008
Badajoz;Aljucén;249;2016;06009
Badajoz;Almendral;1282;2016;06010
Badajoz;Almendralejo;34543;2016;06011
Badajoz;Arroyo de San Serván;4159;2016;06012
Badajoz;Atalaya;298;2016;06013
Badajoz;Azuaga;8008;2016;06014
Badajoz;Badajoz;149946;2016;06015
Badajoz;Barcarrota;3621;2016;06016
Badajoz;Baterno;310;2016;06017
Badajoz;Benquerencia de la Serena;865;2016;06018
Badajoz;Berlanga;2412;2016;06019
Badajoz;Bienvenida;2211;2016;06020
Badajoz;Bodonal de la Sierra;1070;2016;06021
Badajoz;Burguillos del Cerro;3132;2016;06022
Badajoz;Cabeza del Buey;5065;2016;06023
Badajoz;Cabeza la Vaca;1366;2016;06024
Badajoz;Calamonte;6255;2016;06025
Badajoz;Calera de León;1003;2016;06026
Badajoz;Calzadilla de los Barros;823;2016;06027
Badajoz;Campanario;5083;2016;06028
Badajoz;Campillo de Llerena;1406;2016;06029
Badajoz;Capilla;188;2016;06030
Badajoz;Carmonita;562;2016;06031
Badajoz;Carrascalejo, El;74;2016;06032
Badajoz;Casas de Don Pedro;1544;2016;06033
Badajoz;Casas de Reina;194;2016;06034
Badajoz;Castilblanco;1040;2016;06035
Badajoz;Castuera;6115;2016;06036
Badajoz;Cheles;1227;2016;06042
Badajoz;Codosera, La;2186;2016;06037
Badajoz;Cordobilla de Lácara;945;2016;06038
Badajoz;Coronada, La;2200;2016;06039
Badajoz;Corte de Peleas;1282;2016;06040
Badajoz;Cristina;560;2016;06041
Badajoz;Don Álvaro;762;2016;06043
Badajoz;Don Benito;36975;2016;06044
Badajoz;Entrín Bajo;583;2016;06045
Badajoz;Esparragalejo;1488;2016;06046
Badajoz;Esparragosa de la Serena;1043;2016;06047
Badajoz;Esparragosa de Lares;954;2016;06048
Badajoz;Feria;1197;2016;06049
Badajoz;Fregenal de la Sierra;4914;2016;06050
Badajoz;Fuenlabrada de los Montes;1911;2016;06051
Badajoz;Fuente de Cantos;4903;2016;06052
Badajoz;Fuente del Arco;702;2016;06053
Badajoz;Fuente del Maestre;6867;2016;06054
Badajoz;Fuentes de León;2388;2016;06055
Badajoz;Garbayuela;530;2016;06056
Badajoz;Garlitos;631;2016;06057
Badajoz;Garrovilla, La;2410;2016;06058
Badajoz;Granja de Torrehermosa;2122;2016;06059
Badajoz;Guadiana del Caudillo;2544;2016;06903
Badajoz;Guareña;7097;2016;06060
Badajoz;Haba, La;1275;2016;06061
Badajoz;Helechosa de los Montes;684;2016;06062
Badajoz;Herrera del Duque;3614;2016;06063
Badajoz;Higuera de la Serena;943;2016;06064
Badajoz;Higuera de Llerena;358;2016;06065
Badajoz;Higuera de Vargas;2011;2016;06066
Badajoz;Higuera la Real;2327;2016;06067
Badajoz;Hinojosa del Valle;503;2016;06068
Badajoz;Hornachos;3709;2016;06069
Badajoz;Jerez de los Caballeros;9531;2016;06070
Badajoz;Lapa, La;288;2016;06071
Badajoz;Llera;870;2016;06073
Badajoz;Llerena;5877;2016;06074
Badajoz;Lobón;2825;2016;06072
Badajoz;Magacela;533;2016;06075
Badajoz;Maguilla;999;2016;06076
Badajoz;Malcocinado;379;2016;06077
Badajoz;Malpartida de la Serena;593;2016;06078
Badajoz;Manchita;770;2016;06079
Badajoz;Medellín;2300;2016;06080
Badajoz;Medina de las Torres;1256;2016;06081
Badajoz;Mengabril;471;2016;06082
Badajoz;Mérida;59174;2016;06083
Badajoz;Mirandilla;1344;2016;06084
Badajoz;Monesterio;4292;2016;06085
Badajoz;Montemolín;1421;2016;06086
Badajoz;Monterrubio de la Serena;2472;2016;06087
Badajoz;Montijo;15674;2016;06088
Badajoz;Morera, La;727;2016;06089
Badajoz;Nava de Santiago, La;997;2016;06090
Badajoz;Navalvillar de Pela;4604;2016;06091
Badajoz;Nogales;699;2016;06092
Badajoz;Oliva de la Frontera;5340;2016;06093
Badajoz;Oliva de Mérida;1786;2016;06094
Badajoz;Olivenza;12032;2016;06095
Badajoz;Orellana de la Sierra;243;2016;06096
Badajoz;Orellana la Vieja;2796;2016;06097
Badajoz;Palomas;700;2016;06098
Badajoz;Parra, La;1364;2016;06099
Badajoz;Peñalsordo;1024;2016;06100
Badajoz;Peraleda del Zaucejo;555;2016;06101
Badajoz;Puebla de Alcocer;1239;2016;06102
Badajoz;Puebla de la Calzada;5952;2016;06103
Badajoz;Puebla de la Reina;781;2016;06104
Badajoz;Puebla de Obando;1872;2016;06107
Badajoz;Puebla de Sancho Pérez;2758;2016;06108
Badajoz;Puebla del Maestre;731;2016;06105
Badajoz;Puebla del Prior;496;2016;06106
Badajoz;Pueblonuevo del Guadiana;2036;2016;06902
Badajoz;Quintana de la Serena;4762;2016;06109
Badajoz;Reina;166;2016;06110
Badajoz;Rena;648;2016;06111
Badajoz;Retamal de Llerena;454;2016;06112
Badajoz;Ribera del Fresno;3449;2016;06113
Badajoz;Risco;152;2016;06114
Badajoz;Roca de la Sierra, La;1512;2016;06115
Badajoz;Salvaleón;1865;2016;06116
Badajoz;Salvatierra de los Barros;1701;2016;06117
Badajoz;San Pedro de Mérida;860;2016;06119
Badajoz;San Vicente de Alcántara;5620;2016;06123
Badajoz;Sancti-Spíritus;214;2016;06118
Badajoz;Santa Amalia;4108;2016;06120
Badajoz;Santa Marta;4293;2016;06121
Badajoz;Santos de Maimona, Los;8218;2016;06122
Badajoz;Segura de León;1991;2016;06124
Badajoz;Siruela;1981;2016;06125
Badajoz;Solana de los Barros;2700;2016;06126
Badajoz;Talarrubias;3529;2016;06127
Badajoz;Talavera la Real;5453;2016;06128
Badajoz;Táliga;708;2016;06129
Badajoz;Tamurejo;230;2016;06130
Badajoz;Torre de Miguel Sesmero;1259;2016;06131
Badajoz;Torremayor;1013;2016;06132
Badajoz;Torremejía;2261;2016;06133
Badajoz;Trasierra;656;2016;06134
Badajoz;Trujillanos;1418;2016;06135
Badajoz;Usagre;1822;2016;06136
Badajoz;Valdecaballeros;1116;2016;06137
Badajoz;Valdelacalzada;2782;2016;06901
Badajoz;Valdetorres;1221;2016;06138
Badajoz;Valencia de las Torres;623;2016;06139
Badajoz;Valencia del Mombuey;756;2016;06140
Badajoz;Valencia del Ventoso;2045;2016;06141
Badajoz;Valle de la Serena;1265;2016;06146
Badajoz;Valle de Matamoros;379;2016;06147
Badajoz;Valle de Santa Ana;1163;2016;06148
Badajoz;Valverde de Burguillos;292;2016;06142
Badajoz;Valverde de Leganés;4202;2016;06143
Badajoz;Valverde de Llerena;642;2016;06144
Badajoz;Valverde de Mérida;1078;2016;06145
Badajoz;Villafranca de los Barros;13224;2016;06149
Badajoz;Villagarcía de la Torre;942;2016;06150
Badajoz;Villagonzalo;1261;2016;06151
Badajoz;Villalba de los Barros;1570;2016;06152
Badajoz;Villanueva de la Serena;25992;2016;06153
Badajoz;Villanueva del Fresno;3464;2016;06154
Badajoz;Villar de Rena;1411;2016;06156
Badajoz;Villar del Rey;2241;2016;06155
Badajoz;Villarta de los Montes;503;2016;06157
Badajoz;Zafra;16855;2016;06158
Badajoz;Zahínos;2803;2016;06159
Badajoz;Zalamea de la Serena;3751;2016;06160
Badajoz;Zarza, La;3542;2016;06162
Badajoz;Zarza-Capilla;347;2016;06161
Balears, Illes;Alaior;8959;2016;07002
Balears, Illes;Alaró;5282;2016;07001
Balears, Illes;Alcúdia;19296;2016;07003
Balears, Illes;Algaida;5394;2016;07004
Balears, Illes;Andratx;10873;2016;07005
Balears, Illes;Ariany;859;2016;07901
Balears, Illes;Artà;7448;2016;07006
Balears, Illes;Banyalbufar;522;2016;07007
Balears, Illes;Binissalem;7966;2016;07008
Balears, Illes;Búger;1050;2016;07009
Balears, Illes;Bunyola;6669;2016;07010
Balears, Illes;Calvià;49580;2016;07011
Balears, Illes;Campanet;2507;2016;07012
Balears, Illes;Campos;10164;2016;07013
Balears, Illes;Capdepera;11356;2016;07014
Balears, Illes;Castell, Es;7455;2016;07064
Balears, Illes;Ciutadella de Menorca;28641;2016;07015
Balears, Illes;Consell;3869;2016;07016
Balears, Illes;Costitx;1246;2016;07017
Balears, Illes;Deià;642;2016;07018
Balears, Illes;Eivissa;49549;2016;07026
Balears, Illes;Escorca;230;2016;07019
Balears, Illes;Esporles;4959;2016;07020
Balears, Illes;Estellencs;323;2016;07021
Balears, Illes;Felanitx;17319;2016;07022
Balears, Illes;Ferreries;4617;2016;07023
Balears, Illes;Formentera;12124;2016;07024
Balears, Illes;Fornalutx;687;2016;07025
Balears, Illes;Inca;30944;2016;07027
Balears, Illes;Lloret de Vistalegre;1257;2016;07028
Balears, Illes;Lloseta;5710;2016;07029
Balears, Illes;Llubí;2157;2016;07030
Balears, Illes;Llucmajor;35057;2016;07031
Balears, Illes;Manacor;40279;2016;07033
Balears, Illes;Mancor de la Vall;1383;2016;07034
Balears, Illes;Maó-Mahón;28099;2016;07032
Balears, Illes;Maria de la Salut;2073;2016;07035
Balears, Illes;Marratxí;36001;2016;07036
Balears, Illes;Mercadal, Es;5098;2016;07037
Balears, Illes;Migjorn Gran, Es;1419;2016;07902
Balears, Illes;Montuïri;2884;2016;07038
Balears, Illes;Muro;6729;2016;07039
Balears, Illes;Palma de Mallorca;402949;2016;07040
Balears, Illes;Petra;2774;2016;07041
Balears, Illes;Pobla, Sa;12714;2016;07044
Balears, Illes;Pollença;16222;2016;07042
Balears, Illes;Porreres;5197;2016;07043
Balears, Illes;Puigpunyent;2021;2016;07045
Balears, Illes;Salines, Ses;4895;2016;07059
Balears, Illes;Sant Antoni de Portmany;24478;2016;07046
Balears, Illes;Sant Joan;2042;2016;07049
Balears, Illes;Sant Joan de Labritja;6070;2016;07050
Balears, Illes;Sant Josep de sa Talaia;25849;2016;07048
Balears, Illes;Sant Llorenç des Cardassar;8138;2016;07051
Balears, Illes;Sant Lluís;7313;2016;07052
Balears, Illes;Santa Eugènia;1636;2016;07053
Balears, Illes;Santa Eulària des Riu;36119;2016;07054
Balears, Illes;Santa Margalida;11632;2016;07055
Balears, Illes;Santa María del Camí;6832;2016;07056
Balears, Illes;Santanyí;11220;2016;07057
Balears, Illes;Selva;3864;2016;07058
Balears, Illes;Sencelles;3096;2016;07047
Balears, Illes;Sineu;3629;2016;07060
Balears, Illes;Sóller;13791;2016;07061
Balears, Illes;Son Servera;11119;2016;07062
Balears, Illes;Valldemossa;2003;2016;07063
Balears, Illes;Vilafranca de Bonany;2941;2016;07065
Barcelona;Abrera;12216;2016;08001
Barcelona;Aguilar de Segarra;253;2016;08002
Barcelona;Aiguafreda;2467;2016;08014
Barcelona;Alella;9632;2016;08003
Barcelona;Alpens;294;2016;08004
Barcelona;Ametlla del Vallès, L';8337;2016;08005
Barcelona;Arenys de Mar;15253;2016;08006
Barcelona;Arenys de Munt;8638;2016;08007
Barcelona;Argençola;227;2016;08008
Barcelona;Argentona;12051;2016;08009
Barcelona;Artés;5596;2016;08010
Barcelona;Avià;2257;2016;08011
Barcelona;Avinyó;2212;2016;08012
Barcelona;Avinyonet del Penedès;1665;2016;08013
Barcelona;Badalona;215634;2016;08015
Barcelona;Badia del Vallès;13482;2016;08904
Barcelona;Bagà;2162;2016;08016
Barcelona;Balenyà;3705;2016;08017
Barcelona;Balsareny;3285;2016;08018
Barcelona;Barberà del Vallès;32832;2016;08252
Barcelona;Barcelona;1608746;2016;08019
Barcelona;Begues;6736;2016;08020
Barcelona;Bellprat;75;2016;08021
Barcelona;Berga;16175;2016;08022
Barcelona;Bigues i Riells;8915;2016;08023
Barcelona;Borredà;495;2016;08024
Barcelona;Bruc, El;2014;2016;08025
Barcelona;Brull, El;263;2016;08026
Barcelona;Cabanyes, Les;943;2016;08027
Barcelona;Cabrera d'Anoia;1351;2016;08028
Barcelona;Cabrera de Mar;4553;2016;08029
Barcelona;Cabrils;7287;2016;08030
Barcelona;Calaf;3424;2016;08031
Barcelona;Calders;953;2016;08034
Barcelona;Caldes de Montbui;17137;2016;08033
Barcelona;Caldes d'Estrac;2766;2016;08032
Barcelona;Calella;18317;2016;08035
Barcelona;Calldetenes;2418;2016;08037
Barcelona;Callús;2057;2016;08038
Barcelona;Calonge de Segarra;191;2016;08036
Barcelona;Campins;470;2016;08039
Barcelona;Canet de Mar;14284;2016;08040
Barcelona;Canovelles;15937;2016;08041
Barcelona;Cànoves i Samalús;2873;2016;08042
Barcelona;Canyelles;4407;2016;08043
Barcelona;Capellades;5227;2016;08044
Barcelona;Capolat;93;2016;08045
Barcelona;Cardedeu;18158;2016;08046
Barcelona;Cardona;4775;2016;08047
Barcelona;Carme;791;2016;08048
Barcelona;Casserres;1528;2016;08049
Barcelona;Castell de l'Areny;69;2016;08057
Barcelona;Castellar de n'Hug;157;2016;08052
Barcelona;Castellar del Riu;176;2016;08050
Barcelona;Castellar del Vallès;23633;2016;08051
Barcelona;Castellbell i el Vilar;3584;2016;08053
Barcelona;Castellbisbal;12277;2016;08054
Barcelona;Castellcir;726;2016;08055
Barcelona;Castelldefels;64892;2016;08056
Barcelona;Castellet i la Gornal;2193;2016;08058
Barcelona;Castellfollit de Riubregós;165;2016;08060
Barcelona;Castellfollit del Boix;448;2016;08059
Barcelona;Castellgalí;1995;2016;08061
Barcelona;Castellnou de Bages;1287;2016;08062
Barcelona;Castellolí;573;2016;08063
Barcelona;Castellterçol;2351;2016;08064
Barcelona;Castellví de la Marca;1545;2016;08065
Barcelona;Castellví de Rosanes;1807;2016;08066
Barcelona;Centelles;7410;2016;08067
Barcelona;Cercs;1183;2016;08268
Barcelona;Cerdanyola del Vallès;57543;2016;08266
Barcelona;Cervelló;8861;2016;08068
Barcelona;Collbató;4396;2016;08069
Barcelona;Collsuspina;349;2016;08070
Barcelona;Copons;300;2016;08071
Barcelona;Corbera de Llobregat;14168;2016;08072
Barcelona;Cornellà de Llobregat;86072;2016;08073
Barcelona;Cubelles;14608;2016;08074
Barcelona;Dosrius;5154;2016;08075
Barcelona;Esparreguera;21766;2016;08076
Barcelona;Esplugues de Llobregat;45733;2016;08077
Barcelona;Espunyola, L';247;2016;08078
Barcelona;Esquirol, L';2168;2016;08254
Barcelona;Estany, L';404;2016;08079
Barcelona;Figaró-Montmany;1092;2016;08134
Barcelona;Fígols;40;2016;08080
Barcelona;Fogars de la Selva;1452;2016;08082
Barcelona;Fogars de Montclús;462;2016;08081
Barcelona;Folgueroles;2298;2016;08083
Barcelona;Fonollosa;1401;2016;08084
Barcelona;Font-rubí;1363;2016;08085
Barcelona;Franqueses del Vallès, Les;19417;2016;08086
Barcelona;Gaià;160;2016;08090
Barcelona;Gallifa;187;2016;08087
Barcelona;Garriga, La;15912;2016;08088
Barcelona;Gavà;46266;2016;08089
Barcelona;Gelida;7238;2016;08091
Barcelona;Gironella;4829;2016;08092
Barcelona;Gisclareny;29;2016;08093
Barcelona;Granada, La;2091;2016;08094
Barcelona;Granera;79;2016;08095
Barcelona;Granollers;60174;2016;08096
Barcelona;Gualba;1426;2016;08097
Barcelona;Guardiola de Berguedà;897;2016;08099
Barcelona;Gurb;2559;2016;08100
Barcelona;Hospitalet de Llobregat, L';254804;2016;08101
Barcelona;Hostalets de Pierola, Els;2891;2016;08162
Barcelona;Igualada;38987;2016;08102
Barcelona;Jorba;831;2016;08103
Barcelona;Llacuna, La;872;2016;08104
Barcelona;Llagosta, La;13247;2016;08105
Barcelona;Lliçà d'Amunt;14759;2016;08107
Barcelona;Lliçà de Vall;6370;2016;08108
Barcelona;Llinars del Vallès;9717;2016;08106
Barcelona;Lluçà;280;2016;08109
Barcelona;Malgrat de Mar;18295;2016;08110
Barcelona;Malla;267;2016;08111
Barcelona;Manlleu;20104;2016;08112
Barcelona;Manresa;74752;2016;08113
Barcelona;Marganell;277;2016;08242
Barcelona;Martorell;27645;2016;08114
Barcelona;Martorelles;4725;2016;08115
Barcelona;Masies de Roda, Les;714;2016;08116
Barcelona;Masies de Voltregà, Les;3170;2016;08117
Barcelona;Masnou, El;23119;2016;08118
Barcelona;Masquefa;8386;2016;08119
Barcelona;Matadepera;8984;2016;08120
Barcelona;Mataró;125517;2016;08121
Barcelona;Mediona;2282;2016;08122
Barcelona;Moià;5957;2016;08138
Barcelona;Molins de Rei;25359;2016;08123
Barcelona;Mollet del Vallès;51491;2016;08124
Barcelona;Monistrol de Calders;699;2016;08128
Barcelona;Monistrol de Montserrat;2867;2016;08127
Barcelona;Montcada i Reixac;34802;2016;08125
Barcelona;Montclar;119;2016;08130
Barcelona;Montesquiu;931;2016;08131
Barcelona;Montgat;11621;2016;08126
Barcelona;Montmajor;471;2016;08132
Barcelona;Montmaneu;151;2016;08133
Barcelona;Montmeló;8784;2016;08135
Barcelona;Montornès del Vallès;16218;2016;08136
Barcelona;Montseny;320;2016;08137
Barcelona;Muntanyola;604;2016;08129
Barcelona;Mura;219;2016;08139
Barcelona;Navarcles;5988;2016;08140
Barcelona;Navàs;6045;2016;08141
Barcelona;Nou de Berguedà, La;151;2016;08142
Barcelona;Òdena;3607;2016;08143
Barcelona;Olèrdola;3529;2016;08145
Barcelona;Olesa de Bonesvalls;1723;2016;08146
Barcelona;Olesa de Montserrat;23645;2016;08147
Barcelona;Olivella;3569;2016;08148
Barcelona;Olost;1185;2016;08149
Barcelona;Olvan;855;2016;08144
Barcelona;Orís;310;2016;08150
Barcelona;Oristà;547;2016;08151
Barcelona;Orpí;139;2016;08152
Barcelona;Òrrius;702;2016;08153
Barcelona;Pacs del Penedès;894;2016;08154
Barcelona;Palafolls;9133;2016;08155
Barcelona;Palau-solità i Plegamans;14494;2016;08156
Barcelona;Pallejà;11348;2016;08157
Barcelona;Palma de Cervelló, La;3000;2016;08905
Barcelona;Papiol, El;4075;2016;08158
Barcelona;Parets del Vallès;18837;2016;08159
Barcelona;Perafita;411;2016;08160
Barcelona;Piera;15001;2016;08161
Barcelona;Pineda de Mar;26240;2016;08163
Barcelona;Pla del Penedès, El;1253;2016;08164
Barcelona;Pobla de Claramunt, La;2159;2016;08165
Barcelona;Pobla de Lillet, La;1110;2016;08166
Barcelona;Polinyà;8300;2016;08167
Barcelona;Pont de Vilomara i Rocafort, El;3724;2016;08182
Barcelona;Pontons;453;2016;08168
Barcelona;Prat de Llobregat, El;63457;2016;08169
Barcelona;Prats de Lluçanès;2565;2016;08171
Barcelona;Prats de Rei, Els;535;2016;08170
Barcelona;Premià de Dalt;10446;2016;08230
Barcelona;Premià de Mar;27866;2016;08172
Barcelona;Puigdàlber;512;2016;08174
Barcelona;Puig-reig;4123;2016;08175
Barcelona;Pujalt;198;2016;08176
Barcelona;Quar, La;54;2016;08177
Barcelona;Rajadell;533;2016;08178
Barcelona;Rellinars;723;2016;08179
Barcelona;Ripollet;37648;2016;08180
Barcelona;Roca del Vallès, La;10599;2016;08181
Barcelona;Roda de Ter;6116;2016;08183
Barcelona;Rubí;75167;2016;08184
Barcelona;Rubió;231;2016;08185
Barcelona;Rupit i Pruit;277;2016;08901
Barcelona;Sabadell;208246;2016;08187
Barcelona;Sagàs;152;2016;08188
Barcelona;Saldes;276;2016;08190
Barcelona;Sallent;6592;2016;08191
Barcelona;Sant Adrià de Besòs;36496;2016;08194
Barcelona;Sant Agustí de Lluçanès;92;2016;08195
Barcelona;Sant Andreu de la Barca;27434;2016;08196
Barcelona;Sant Andreu de Llavaneres;10663;2016;08197
Barcelona;Sant Antoni de Vilamajor;5862;2016;08198
Barcelona;Sant Bartomeu del Grau;850;2016;08199
Barcelona;Sant Boi de Llobregat;82402;2016;08200
Barcelona;Sant Boi de Lluçanès;527;2016;08201
Barcelona;Sant Cebrià de Vallalta;3329;2016;08203
Barcelona;Sant Celoni;17540;2016;08202
Barcelona;Sant Climent de Llobregat;4024;2016;08204
Barcelona;Sant Cugat del Vallès;88921;2016;08205
Barcelona;Sant Cugat Sesgarrigues;973;2016;08206
Barcelona;Sant Esteve de Palautordera;2599;2016;08207
Barcelona;Sant Esteve Sesrovires;7644;2016;08208
Barcelona;Sant Feliu de Codines;5968;2016;08210
Barcelona;Sant Feliu de Llobregat;44086;2016;08211
